region,model_p,model_q,r2,adj_r2,delta_pred_max_age_minus_min_age,min_pred,max_pred,age_at_min_pred,age_at_max_pred
83,2.9340559080335944e-25,3.667569885041993e-24,0.059942844835028875,0.05802436084489626,0.0780954664310508,-0.011252398984525569,0.06967208393989424,5.17,89.6536
84,2.8882263621018713e-24,2.6256603291835196e-23,0.057710784278555916,0.05578774506279782,0.022946838038178072,-0.005357087250767206,0.03746003165411499,5.17,80.4706
85,9.598567548497468e-12,2.0866451192385797e-11,0.02890864208741739,0.026926822989636556,0.0034079202503289425,-0.003614122370004539,0.029987500768830968,5.17,75.87910000000001
86,1.2700477794922687e-13,3.256532767928894e-13,0.03332067863813992,0.03134786369658504,-0.004689883018733589,-0.008740696733052515,0.037632735431282704,97.0,74.9608
87,0.0020914540974043354,0.002201530628846669,0.008542468917500323,0.006519086201005386,0.0012313174791160348,9.209287706400958e-05,0.0013234103561800444,5.17,97.0
88,0.48953044327617257,0.48953044327617257,0.0017445167660293803,-0.0002927393222031949,5.155870619540002e-05,-0.00015382346965955667,0.0007335249382068125,5.17,76.7974
89,1.4232095109362467e-15,4.447529721675771e-15,0.037862766836794015,0.035899221462991515,0.013530578859891467,-0.004670797547530033,0.013590094284577046,5.17,42.8203
90,9.855375835415534e-27,1.4079108336307906e-25,0.06324283194166147,0.06133108261909337,0.05786022980923647,-0.03267285751909109,0.07256965547562261,5.17,64.8595
91,2.6699429154602424e-22,1.7799619436401617e-21,0.053272408946680394,0.05134031182208176,0.0023136552500634708,-0.005115842675085193,0.04216419101349875,5.17,72.2059
92,1.2111709240958695e-30,4.037236413652898e-29,0.07193037103379807,0.07003635138284658,0.01720605671026868,-0.002693646608066065,0.014980302970107728,5.17,91.4902
93,1.0273068877459732e-22,7.337906341042666e-22,0.054211193298642435,0.05228101206047642,0.011335810332468296,-0.010602014448034977,0.04399690621872984,5.17,71.2876
94,1.4969736147333714e-17,5.544346721234709e-17,0.042432593094046234,0.04047837389627895,0.014357304141022601,-0.002652232127761371,0.01279294045175482,5.17,86.8987
95,9.160898931233865e-41,4.580449465616932e-39,0.09398439051852148,0.0921353790706001,0.10100765795682604,-0.00542115806438932,0.09673414917642323,5.17,93.3268
96,7.465965710977274e-11,1.4639148452896616e-10,0.026801332251176757,0.0248152125210771,0.0052657482525978174,-0.003048672062941606,0.01114866799529323,5.17,77.7157
97,3.63760566454537e-07,4.850140886060493e-07,0.017948575157618385,0.015944388576307422,0.004190750398697634,0.00785967375025624,0.02682225719326049,5.17,79.5523
98,5.685636240450472e-06,7.019304000556138e-06,0.015021299725118897,0.013011139112312997,-0.013798824746593157,-0.01270370138229825,0.016515441846027247,97.0,73.1242
99,3.723077030219756e-10,6.76923096403592e-10,0.025143272826091634,0.023153769301246907,0.015393115600066017,-0.0036777084186058193,0.013776456988753736,5.17,45.5752
100,4.108971474137091e-09,6.627373345382405e-09,0.022651950610765526,0.02065736275486907,0.006870638852838373,-0.002160043945723905,0.004854536064498443,5.17,44.6569
