region,intercept,beta_age,t_age,p_age,q_age,r2,adj_r2
76,0.00021269288808347896,5.121321974010901e-05,9.08751373606915,2.4076249064140803e-19,2.6751387849045336e-18,0.040371331645822184,0.03988247343474005
77,0.00282953806738826,1.2976800816126112e-05,1.3079850882880155,0.19103151294361834,0.23878939117952291,0.0008707769965035084,0.00036179624102539165
78,0.003052924723585277,1.8906401174229156e-05,1.7905996544512341,0.07351160574254663,0.10971881454111437,0.0016306769074774241,0.0011220832635179256
79,0.0008626747805801028,4.840872491417722e-05,7.971524816207911,2.634221942362487e-15,1.549542319036757e-14,0.031356422569724485,0.030862971944441653
80,0.00020315034215216186,1.6988900494824975e-05,5.720504420777909,1.225416898452601e-08,3.952957736943874e-08,0.01639714110119772,0.01589606985366898
81,0.033323934267491785,0.0001927678135081735,3.159327421117609,0.0016054173528364123,0.003210834705672824,0.005059018806777393,0.004552171643663172
82,0.09831503812485501,2.5059958900210644e-05,0.19683225424908907,0.8439791857781422,0.8700816348228271,1.9736205641329718e-05,-0.0004896780907388543
83,0.008270227620507963,0.0004160936260134557,8.256849826763515,2.713161983012106e-16,1.808774655341404e-15,0.03356458698113318,0.03307226124857132
84,0.005255129498089736,0.00022810690252150493,8.424380837239976,6.905764837494715e-17,5.312126798072858e-16,0.0348924447137271,0.03440079542422825
85,0.009337007847481149,0.00012196296007907753,3.6545560534040202,0.0002643942171902565,0.0006008959481596739,0.006757781206694791,0.006251799434512817
86,0.011768170569142452,0.0001479851769632117,3.5687670381883674,0.0003672766653606191,0.0008161703674680424,0.006446254732419887,0.0059401142610659985
87,0.00013487808261149225,3.988954019039501e-06,2.437194554219099,0.014889986765238457,0.026837387512081784,0.0030168098289532486,0.0025089223148568873
88,0.0006167208092917402,1.1002091355833207e-07,0.029527586821289937,0.9764468190033033,0.9764468190033032,4.441558818513158e-07,-0.0005089799683382079
89,0.00877314923562425,2.129460970959917e-05,1.2512920239539882,0.2109770538929839,0.2604654986333135,0.000796986175582215,0.0002879678292631027
90,0.0488359467694402,0.0002958401062728728,4.038415702222704,5.588313873661044e-05,0.0001397078468415261,0.008239644755055786,0.007734417880249422
91,0.018108017294999206,0.00016208814830987817,5.294348393490672,1.328123169613284e-07,4.0246156654948e-07,0.014078202313940968,0.013575949742526738
92,4.651775596753173e-05,0.00013224733885977747,11.877154169952073,1.8095574193283476e-31,9.047787096641738e-30,0.06704482565304426,0.06656955556932187
93,0.017685730703521474,0.0002077535204827038,6.109963497870572,1.1985584314696087e-09,4.6098401210369565e-09,0.018662732188275077,0.018162815088014428
94,0.0007504795979304836,0.0001196368767303326,7.865441705492274,6.020610747109812e-15,3.34478374839434e-14,0.030552737061520285,0.030058877019269348
95,0.004266529436819327,0.0006504857761582244,11.657305774644382,2.0631275205630262e-30,5.157818801407566e-29,0.0647449833325916,0.06426854165318896
96,0.0014965404163735175,6.928521113234782e-05,5.917502042940464,3.847606942354365e-09,1.3741453365551303e-08,0.017525793524322042,0.017025297239820936
97,0.020124937057058673,-6.488991709338934e-05,-1.329909654552496,0.18370254231293082,0.2325348636872542,0.0009001872462437444,0.00039122147306303034
98,0.007341501131327376,2.4548389583457413e-05,0.8566192284966272,0.39175991274863914,0.4555347822658594,0.00037367412219380114,-0.00013555986959312705
99,0.006913800079247828,4.6010683399768214e-05,2.348698736074386,0.01893783715975479,0.032098029084330154,0.0028023062407619426,0.002294309453314547
100,0.0026937270537196125,1.8544832784072395e-05,2.2783397832647605,0.022813358094884228,0.03739894769653152,0.002637362232954521,0.0021292814190130294
